id,name,base_experience,height,weight,speed,hp,attack,defense,special-attack,special-defense,forms,species,is_default,pokemon_order,type1,type2,ability1,ability2,ability3,base_happiness,capture_rate,color,evolves_from_species,forms_switchable,generation,growth_rate,habitat,has_gender_differences,hatch_counter,is_baby,is_legendary,is_mythical,species_order,pal_park_encounters,shape,varieties,egg_group1,egg_group2,%_female,%_male
10134,minior-indigo-meteor,154.0,3,400,60,60,60,100,60,100,minior-indigo-meteor,minior,False,938,rock,flying,shields-down,,,70,30,brown,,False,7,medium-slow,,False,25.0,False,False,False,774,,ball,"['minior-red-meteor', 'minior-orange-meteor', 'minior-yellow-meteor', 'minior-green-meteor', 'minior-blue-meteor', 'minior-indigo-meteor', 'minior-violet-meteor', 'minior-red', 'minior-orange', 'minior-yellow', 'minior-green', 'minior-blue', 'minior-indigo', 'minior-violet']",mineral,,0.0,0.0
10135,minior-violet-meteor,154.0,3,400,60,60,60,100,60,100,minior-violet-meteor,minior,False,939,rock,flying,shields-down,,,70,30,brown,,False,7,medium-slow,,False,25.0,False,False,False,774,,ball,"['minior-red-meteor', 'minior-orange-meteor', 'minior-yellow-meteor', 'minior-green-meteor', 'minior-blue-meteor', 'minior-indigo-meteor', 'minior-violet-meteor', 'minior-red', 'minior-orange', 'minior-yellow', 'minior-green', 'minior-blue', 'minior-indigo', 'minior-violet']",mineral,,0.0,0.0
10136,minior-red,175.0,3,3,120,60,100,60,100,60,minior-red,minior,False,940,rock,flying,shields-down,,,70,30,brown,,False,7,medium-slow,,False,25.0,False,False,False,774,,ball,"['minior-red-meteor', 'minior-orange-meteor', 'minior-yellow-meteor', 'minior-green-meteor', 'minior-blue-meteor', 'minior-indigo-meteor', 'minior-violet-meteor', 'minior-red', 'minior-orange', 'minior-yellow', 'minior-green', 'minior-blue', 'minior-indigo', 'minior-violet']",mineral,,0.0,0.0
10137,minior-orange,175.0,3,3,120,60,100,60,100,60,minior-orange,minior,False,941,rock,flying,shields-down,,,70,30,brown,,False,7,medium-slow,,False,25.0,False,False,False,774,,ball,"['minior-red-meteor', 'minior-orange-meteor', 'minior-yellow-meteor', 'minior-green-meteor', 'minior-blue-meteor', 'minior-indigo-meteor', 'minior-violet-meteor', 'minior-red', 'minior-orange', 'minior-yellow', 'minior-green', 'minior-blue', 'minior-indigo', 'minior-violet']",mineral,,0.0,0.0
10138,minior-yellow,175.0,3,3,120,60,100,60,100,60,minior-yellow,minior,False,942,rock,flying,shields-down,,,70,30,brown,,False,7,medium-slow,,False,25.0,False,False,False,774,,ball,"['minior-red-meteor', 'minior-orange-meteor', 'minior-yellow-meteor', 'minior-green-meteor', 'minior-blue-meteor', 'minior-indigo-meteor', 'minior-violet-meteor', 'minior-red', 'minior-orange', 'minior-yellow', 'minior-green', 'minior-blue', 'minior-indigo', 'minior-violet']",mineral,,0.0,0.0
10139,minior-green,175.0,3,3,120,60,100,60,100,60,minior-green,minior,False,943,rock,flying,shields-down,,,70,30,brown,,False,7,medium-slow,,False,25.0,False,False,False,774,,ball,"['minior-red-meteor', 'minior-orange-meteor', 'minior-yellow-meteor', 'minior-green-meteor', 'minior-blue-meteor', 'minior-indigo-meteor', 'minior-violet-meteor', 'minior-red', 'minior-orange', 'minior-yellow', 'minior-green', 'minior-blue', 'minior-indigo', 'minior-violet']",mineral,,0.0,0.0
10140,minior-blue,175.0,3,3,120,60,100,60,100,60,minior-blue,minior,False,944,rock,flying,shields-down,,,70,30,brown,,False,7,medium-slow,,False,25.0,False,False,False,774,,ball,"['minior-red-meteor', 'minior-orange-meteor', 'minior-yellow-meteor', 'minior-green-meteor', 'minior-blue-meteor', 'minior-indigo-meteor', 'minior-violet-meteor', 'minior-red', 'minior-orange', 'minior-yellow', 'minior-green', 'minior-blue', 'minior-indigo', 'minior-violet']",mineral,,0.0,0.0
10141,minior-indigo,175.0,3,3,120,60,100,60,100,60,minior-indigo,minior,False,945,rock,flying,shields-down,,,70,30,brown,,False,7,medium-slow,,False,25.0,False,False,False,774,,ball,"['minior-red-meteor', 'minior-orange-meteor', 'minior-yellow-meteor', 'minior-green-meteor', 'minior-blue-meteor', 'minior-indigo-meteor', 'minior-violet-meteor', 'minior-red', 'minior-orange', 'minior-yellow', 'minior-green', 'minior-blue', 'minior-indigo', 'minior-violet']",mineral,,0.0,0.0
10142,minior-violet,175.0,3,3,120,60,100,60,100,60,minior-violet,minior,False,946,rock,flying,shields-down,,,70,30,brown,,False,7,medium-slow,,False,25.0,False,False,False,774,,ball,"['minior-red-meteor', 'minior-orange-meteor', 'minior-yellow-meteor', 'minior-green-meteor', 'minior-blue-meteor', 'minior-indigo-meteor', 'minior-violet-meteor', 'minior-red', 'minior-orange', 'minior-yellow', 'minior-green', 'minior-blue', 'minior-indigo', 'minior-violet']",mineral,,0.0,0.0
775,komala,168.0,4,199,65,65,115,65,75,95,komala,komala,True,947,normal,,comatose,,,70,45,blue,,False,7,slow,,False,20.0,False,False,False,775,,humanoid,['komala'],ground,,50.0,50.0
776,turtonator,170.0,20,2120,36,60,78,135,91,85,turtonator,turtonator,True,948,fire,dragon,shell-armor,,,50,70,red,,False,7,medium,,False,20.0,False,False,False,776,,upright,['turtonator'],monster,dragon,50.0,50.0
777,togedemaru,152.0,3,33,96,65,98,63,40,73,togedemaru,togedemaru,True,949,electric,steel,iron-barbs,lightning-rod,sturdy,50,180,gray,,False,7,medium,,False,10.0,False,False,False,777,,upright,"['togedemaru', 'togedemaru-totem']",ground,fairy,50.0,50.0
10154,togedemaru-totem,152.0,6,130,96,65,98,63,40,73,togedemaru-totem,togedemaru,False,950,electric,steel,iron-barbs,lightning-rod,sturdy,50,180,gray,,False,7,medium,,False,10.0,False,False,False,777,,upright,"['togedemaru', 'togedemaru-totem']",ground,fairy,50.0,50.0
778,mimikyu-disguised,167.0,2,7,96,55,90,80,50,105,mimikyu-disguised,mimikyu,True,951,ghost,fairy,disguise,,,50,45,yellow,,False,7,medium,,False,20.0,False,False,False,778,,squiggle,"['mimikyu-disguised', 'mimikyu-busted', 'mimikyu-totem-disguised', 'mimikyu-totem-busted']",indeterminate,,50.0,50.0
10143,mimikyu-busted,167.0,2,7,96,55,90,80,50,105,mimikyu-busted,mimikyu,False,952,ghost,fairy,disguise,,,50,45,yellow,,False,7,medium,,False,20.0,False,False,False,778,,squiggle,"['mimikyu-disguised', 'mimikyu-busted', 'mimikyu-totem-disguised', 'mimikyu-totem-busted']",indeterminate,,50.0,50.0
10144,mimikyu-totem-disguised,167.0,4,28,96,55,90,80,50,105,mimikyu-totem-disguised,mimikyu,False,953,ghost,fairy,disguise,,,50,45,yellow,,False,7,medium,,False,20.0,False,False,False,778,,squiggle,"['mimikyu-disguised', 'mimikyu-busted', 'mimikyu-totem-disguised', 'mimikyu-totem-busted']",indeterminate,,50.0,50.0
10145,mimikyu-totem-busted,167.0,4,28,96,55,90,80,50,105,mimikyu-totem-busted,mimikyu,False,954,ghost,fairy,disguise,,,50,45,yellow,,False,7,medium,,False,20.0,False,False,False,778,,squiggle,"['mimikyu-disguised', 'mimikyu-busted', 'mimikyu-totem-disguised', 'mimikyu-totem-busted']",indeterminate,,50.0,50.0
779,bruxish,166.0,9,190,92,68,105,70,70,70,bruxish,bruxish,True,955,water,psychic,dazzling,strong-jaw,wonder-skin,70,80,pink,,False,7,medium,,False,15.0,False,False,False,779,,fish,['bruxish'],water2,,50.0,50.0
780,drampa,170.0,30,1850,36,78,60,85,135,91,drampa,drampa,True,956,normal,dragon,berserk,sap-sipper,cloud-nine,50,70,white,,False,7,medium,,False,20.0,False,False,False,780,,squiggle,['drampa'],monster,dragon,50.0,50.0
781,dhelmise,181.0,39,2100,40,70,131,100,86,90,dhelmise,dhelmise,True,957,ghost,grass,steelworker,,,50,25,green,,False,7,medium,,False,25.0,False,False,False,781,,blob,['dhelmise'],mineral,,0.0,0.0
782,jangmo-o,60.0,6,297,45,45,55,65,45,45,jangmo-o,jangmo-o,True,958,dragon,,bulletproof,soundproof,overcoat,50,45,gray,,False,7,slow,,False,40.0,False,False,False,782,,quadruped,['jangmo-o'],dragon,,50.0,50.0
783,hakamo-o,147.0,12,470,65,55,75,90,65,70,hakamo-o,hakamo-o,True,959,dragon,fighting,bulletproof,soundproof,overcoat,50,45,gray,jangmo-o,False,7,slow,,False,40.0,False,False,False,783,,upright,['hakamo-o'],dragon,,50.0,50.0
784,kommo-o,300.0,16,782,85,75,110,125,100,105,kommo-o,kommo-o,True,960,dragon,fighting,bulletproof,soundproof,overcoat,50,45,gray,hakamo-o,False,7,slow,,False,40.0,False,False,False,784,,upright,"['kommo-o', 'kommo-o-totem']",dragon,,50.0,50.0
10146,kommo-o-totem,270.0,24,2075,85,75,110,125,100,105,kommo-o-totem,kommo-o,False,961,dragon,fighting,bulletproof,soundproof,overcoat,50,45,gray,hakamo-o,False,7,slow,,False,40.0,False,False,False,784,,upright,"['kommo-o', 'kommo-o-totem']",dragon,,50.0,50.0
785,tapu-koko,285.0,18,205,130,70,115,85,95,75,tapu-koko,tapu-koko,True,962,electric,fairy,electric-surge,telepathy,,50,3,yellow,,False,7,slow,,False,15.0,False,True,False,785,,arms,['tapu-koko'],no-eggs,,0.0,0.0
786,tapu-lele,285.0,12,186,95,70,85,75,130,115,tapu-lele,tapu-lele,True,963,psychic,fairy,psychic-surge,telepathy,,50,3,pink,,False,7,slow,,False,15.0,False,True,False,786,,arms,['tapu-lele'],no-eggs,,0.0,0.0
787,tapu-bulu,285.0,19,455,75,70,130,115,85,95,tapu-bulu,tapu-bulu,True,964,grass,fairy,grassy-surge,telepathy,,50,3,red,,False,7,slow,,False,15.0,False,True,False,787,,arms,['tapu-bulu'],no-eggs,,0.0,0.0
788,tapu-fini,285.0,13,212,85,70,75,115,95,130,tapu-fini,tapu-fini,True,965,water,fairy,misty-surge,telepathy,,50,3,purple,,False,7,slow,,False,15.0,False,True,False,788,,arms,['tapu-fini'],no-eggs,,0.0,0.0
789,cosmog,40.0,2,1,37,43,29,31,29,31,cosmog,cosmog,True,966,psychic,,unaware,,,0,45,blue,,False,7,slow,,False,120.0,False,True,False,789,,ball,['cosmog'],no-eggs,,0.0,0.0
790,cosmoem,140.0,1,9999,37,43,29,131,29,131,cosmoem,cosmoem,True,967,psychic,,sturdy,,,0,45,blue,cosmog,False,7,slow,,False,120.0,False,True,False,790,,ball,['cosmoem'],no-eggs,,0.0,0.0
791,solgaleo,340.0,34,2300,97,137,137,107,113,89,solgaleo,solgaleo,True,968,psychic,steel,full-metal-body,,,0,45,white,cosmoem,False,7,slow,,False,120.0,False,True,False,791,,quadruped,['solgaleo'],no-eggs,,0.0,0.0
792,lunala,340.0,40,1200,97,137,113,89,137,107,lunala,lunala,True,969,psychic,ghost,shadow-shield,,,0,45,purple,cosmoem,False,7,slow,,False,120.0,False,True,False,792,,wings,['lunala'],no-eggs,,0.0,0.0
793,nihilego,285.0,12,555,103,109,53,47,127,131,nihilego,nihilego,True,970,rock,poison,beast-boost,,,0,45,white,,False,7,slow,,False,120.0,False,False,False,793,,tentacles,['nihilego'],no-eggs,,0.0,0.0
794,buzzwole,285.0,24,3336,79,107,139,139,53,53,buzzwole,buzzwole,True,971,bug,fighting,beast-boost,,,0,45,red,,False,7,slow,,False,120.0,False,False,False,794,,tentacles,['buzzwole'],no-eggs,,0.0,0.0
795,pheromosa,285.0,18,250,151,71,137,37,137,37,pheromosa,pheromosa,True,972,bug,fighting,beast-boost,,,0,45,white,,False,7,slow,,False,120.0,False,False,False,795,,humanoid,['pheromosa'],no-eggs,,0.0,0.0
796,xurkitree,285.0,38,1000,83,83,89,71,173,71,xurkitree,xurkitree,True,973,electric,,beast-boost,,,0,45,black,,False,7,slow,,False,120.0,False,False,False,796,,upright,['xurkitree'],no-eggs,,0.0,0.0
797,celesteela,285.0,92,9999,61,97,101,103,107,101,celesteela,celesteela,True,974,steel,flying,beast-boost,,,0,45,green,,False,7,slow,,False,120.0,False,False,False,797,,humanoid,['celesteela'],no-eggs,,0.0,0.0
798,kartana,285.0,3,1,109,59,181,131,59,31,kartana,kartana,True,975,grass,steel,beast-boost,,,0,45,white,,False,7,slow,,False,120.0,False,False,False,798,,humanoid,['kartana'],no-eggs,,0.0,0.0
799,guzzlord,285.0,55,8880,43,223,101,53,97,53,guzzlord,guzzlord,True,976,dark,dragon,beast-boost,,,0,45,black,,False,7,slow,,False,120.0,False,False,False,799,,upright,['guzzlord'],no-eggs,,0.0,0.0
800,necrozma,300.0,24,2300,79,97,107,101,127,89,necrozma,necrozma,True,977,psychic,,prism-armor,,,0,255,black,,False,7,slow,,False,120.0,False,True,False,800,,arms,"['necrozma', 'necrozma-dusk', 'necrozma-dawn', 'necrozma-ultra']",no-eggs,,0.0,0.0
10155,necrozma-dusk,340.0,38,4600,77,97,157,127,113,109,necrozma-dusk,necrozma,False,978,psychic,steel,prism-armor,,,0,255,black,,False,7,slow,,False,120.0,False,True,False,800,,arms,"['necrozma', 'necrozma-dusk', 'necrozma-dawn', 'necrozma-ultra']",no-eggs,,0.0,0.0
10156,necrozma-dawn,340.0,42,3500,77,97,113,109,157,127,necrozma-dawn,necrozma,False,979,psychic,ghost,prism-armor,,,0,255,black,,False,7,slow,,False,120.0,False,True,False,800,,arms,"['necrozma', 'necrozma-dusk', 'necrozma-dawn', 'necrozma-ultra']",no-eggs,,0.0,0.0
10157,necrozma-ultra,339.0,75,2300,129,97,167,97,167,97,necrozma-ultra,necrozma,False,980,psychic,dragon,neuroforce,,,0,255,black,,False,7,slow,,False,120.0,False,True,False,800,,arms,"['necrozma', 'necrozma-dusk', 'necrozma-dawn', 'necrozma-ultra']",no-eggs,,0.0,0.0
801,magearna,300.0,10,805,65,80,95,115,130,115,magearna,magearna,True,981,steel,fairy,soul-heart,,,0,3,gray,,False,7,slow,,False,120.0,False,False,True,801,,humanoid,"['magearna', 'magearna-original']",no-eggs,,0.0,0.0
10147,magearna-original,300.0,10,805,65,80,95,115,130,115,magearna-original,magearna,False,982,steel,fairy,soul-heart,,,0,3,gray,,False,7,slow,,False,120.0,False,False,True,801,,humanoid,"['magearna', 'magearna-original']",no-eggs,,0.0,0.0
802,marshadow,300.0,7,222,125,90,125,80,90,90,marshadow,marshadow,True,983,fighting,ghost,technician,,,0,3,gray,,False,7,slow,,False,120.0,False,False,True,802,,humanoid,['marshadow'],no-eggs,,0.0,0.0
803,poipole,210.0,6,18,73,67,73,67,73,67,poipole,poipole,True,984,poison,,beast-boost,,,0,45,purple,,False,7,slow,,False,120.0,False,False,False,803,,upright,['poipole'],no-eggs,,0.0,0.0
804,naganadel,270.0,36,1500,121,73,73,73,127,73,naganadel,naganadel,True,985,poison,dragon,beast-boost,,,0,45,purple,poipole,False,7,slow,,False,120.0,False,False,False,804,,wings,['naganadel'],no-eggs,,0.0,0.0
805,stakataka,285.0,55,8200,13,61,131,211,53,101,stakataka,stakataka,True,986,rock,steel,beast-boost,,,0,30,gray,,False,7,slow,,False,120.0,False,False,False,805,,quadruped,['stakataka'],no-eggs,,0.0,0.0
806,blacephalon,285.0,18,130,107,53,127,53,151,79,blacephalon,blacephalon,True,987,fire,ghost,beast-boost,,,0,30,white,,False,7,slow,,False,120.0,False,False,False,806,,humanoid,['blacephalon'],no-eggs,,0.0,0.0
807,zeraora,300.0,15,445,143,88,112,75,102,80,zeraora,zeraora,True,988,electric,,volt-absorb,,,0,3,yellow,,False,7,slow,,False,120.0,False,False,True,807,,humanoid,['zeraora'],no-eggs,,0.0,0.0
808,meltan,150.0,2,80,34,46,65,65,55,35,meltan,meltan,True,989,steel,,magnet-pull,,,0,3,gray,,False,7,slow,,False,120.0,False,False,True,808,,ball,['meltan'],no-eggs,,0.0,0.0
809,melmetal,300.0,25,8000,34,135,143,143,80,65,melmetal,melmetal,True,990,steel,,iron-fist,,,0,3,gray,meltan,False,7,slow,,False,120.0,False,False,True,809,,humanoid,"['melmetal', 'melmetal-gmax']",no-eggs,,0.0,0.0
10208,melmetal-gmax,270.0,250,10000,34,135,143,143,80,65,melmetal-gmax,melmetal,False,-1,steel,,iron-fist,,,0,3,gray,meltan,False,7,slow,,False,120.0,False,False,True,809,,humanoid,"['melmetal', 'melmetal-gmax']",no-eggs,,0.0,0.0
810,grookey,62.0,3,50,65,50,65,50,40,40,grookey,grookey,True,991,grass,,overgrow,grassy-surge,,50,45,green,,False,8,medium-slow,,False,20.0,False,False,False,810,,upright,['grookey'],ground,plant,12.5,87.5
811,thwackey,147.0,7,140,80,70,85,70,55,60,thwackey,thwackey,True,992,grass,,overgrow,grassy-surge,,50,45,green,grookey,False,8,medium-slow,,False,20.0,False,False,False,811,,upright,['thwackey'],ground,plant,12.5,87.5
812,rillaboom,265.0,21,900,85,100,125,90,60,70,rillaboom,rillaboom,True,993,grass,,overgrow,grassy-surge,,50,45,green,thwackey,False,8,medium-slow,,False,20.0,False,False,False,812,,humanoid,"['rillaboom', 'rillaboom-gmax']",ground,plant,12.5,87.5
10209,rillaboom-gmax,265.0,280,10000,85,100,125,90,60,70,rillaboom-gmax,rillaboom,False,-1,grass,,overgrow,grassy-surge,,50,45,green,thwackey,False,8,medium-slow,,False,20.0,False,False,False,812,,humanoid,"['rillaboom', 'rillaboom-gmax']",ground,plant,12.5,87.5
813,scorbunny,62.0,3,45,69,50,71,40,40,40,scorbunny,scorbunny,True,994,fire,,blaze,libero,,50,45,white,,False,8,medium-slow,,False,20.0,False,False,False,813,,upright,['scorbunny'],ground,humanshape,12.5,87.5
814,raboot,147.0,6,90,94,65,86,60,55,60,raboot,raboot,True,995,fire,,blaze,libero,,50,45,gray,scorbunny,False,8,medium-slow,,False,20.0,False,False,False,814,,upright,['raboot'],ground,humanshape,12.5,87.5
815,cinderace,265.0,14,330,119,80,116,75,65,75,cinderace,cinderace,True,996,fire,,blaze,libero,,50,45,white,raboot,False,8,medium-slow,,False,20.0,False,False,False,815,,upright,"['cinderace', 'cinderace-gmax']",ground,humanshape,12.5,87.5
10210,cinderace-gmax,265.0,270,10000,119,80,116,75,65,75,cinderace-gmax,cinderace,False,-1,fire,,blaze,libero,,50,45,white,raboot,False,8,medium-slow,,False,20.0,False,False,False,815,,upright,"['cinderace', 'cinderace-gmax']",ground,humanshape,12.5,87.5
816,sobble,62.0,3,40,70,50,40,40,70,40,sobble,sobble,True,997,water,,torrent,sniper,,50,45,blue,,False,8,medium-slow,,False,20.0,False,False,False,816,,quadruped,['sobble'],water1,ground,12.5,87.5
817,drizzile,147.0,7,115,90,65,60,55,95,55,drizzile,drizzile,True,998,water,,torrent,sniper,,50,45,blue,sobble,False,8,medium-slow,,False,20.0,False,False,False,817,,upright,['drizzile'],water1,ground,12.5,87.5
818,inteleon,265.0,19,452,120,70,85,65,125,65,inteleon,inteleon,True,999,water,,torrent,sniper,,50,45,blue,drizzile,False,8,medium-slow,,False,20.0,False,False,False,818,,upright,"['inteleon', 'inteleon-gmax']",water1,ground,12.5,87.5
10211,inteleon-gmax,265.0,400,10000,120,70,85,65,125,65,inteleon-gmax,inteleon,False,-1,water,,torrent,sniper,,50,45,blue,drizzile,False,8,medium-slow,,False,20.0,False,False,False,818,,upright,"['inteleon', 'inteleon-gmax']",water1,ground,12.5,87.5
819,skwovet,55.0,3,25,25,70,55,55,35,35,skwovet,skwovet,True,1000,normal,,cheek-pouch,gluttony,,50,255,brown,,False,8,medium,,False,20.0,False,False,False,819,,upright,['skwovet'],ground,,50.0,50.0
820,greedent,161.0,6,60,20,120,95,95,55,75,greedent,greedent,True,1001,normal,,cheek-pouch,gluttony,,50,90,brown,skwovet,False,8,medium,,False,20.0,False,False,False,820,,upright,['greedent'],ground,,50.0,50.0
821,rookidee,49.0,2,18,57,38,47,35,33,35,rookidee,rookidee,True,1002,flying,,keen-eye,unnerve,big-pecks,50,255,blue,,False,8,medium-slow,,False,15.0,False,False,False,821,,wings,['rookidee'],flying,,50.0,50.0
822,corvisquire,128.0,8,160,77,68,67,55,43,55,corvisquire,corvisquire,True,1003,flying,,keen-eye,unnerve,big-pecks,50,120,blue,rookidee,False,8,medium-slow,,False,15.0,False,False,False,822,,wings,['corvisquire'],flying,,50.0,50.0
823,corviknight,248.0,22,750,67,98,87,105,53,85,corviknight,corviknight,True,1004,flying,steel,pressure,unnerve,mirror-armor,50,45,purple,corvisquire,False,8,medium-slow,,False,15.0,False,False,False,823,,wings,"['corviknight', 'corviknight-gmax']",flying,,50.0,50.0
10212,corviknight-gmax,248.0,140,10000,67,98,87,105,53,85,corviknight-gmax,corviknight,False,-1,flying,steel,pressure,unnerve,mirror-armor,50,45,purple,corvisquire,False,8,medium-slow,,False,15.0,False,False,False,823,,wings,"['corviknight', 'corviknight-gmax']",flying,,50.0,50.0
824,blipbug,36.0,4,80,45,25,20,20,25,45,blipbug,blipbug,True,1005,bug,,swarm,compound-eyes,telepathy,50,255,blue,,False,8,medium,,False,15.0,False,False,False,824,,armor,['blipbug'],bug,,50.0,50.0
825,dottler,117.0,4,195,30,50,35,80,50,90,dottler,dottler,True,1006,bug,psychic,swarm,compound-eyes,telepathy,50,120,yellow,blipbug,False,8,medium,,False,15.0,False,False,False,825,,armor,['dottler'],bug,,50.0,50.0
826,orbeetle,253.0,4,408,90,60,45,110,80,120,orbeetle,orbeetle,True,1007,bug,psychic,swarm,frisk,telepathy,50,45,red,dottler,False,8,medium,,False,15.0,False,False,False,826,,wings,"['orbeetle', 'orbeetle-gmax']",bug,,50.0,50.0
10213,orbeetle-gmax,253.0,140,10000,90,60,45,110,80,120,orbeetle-gmax,orbeetle,False,-1,bug,psychic,swarm,frisk,telepathy,50,45,red,dottler,False,8,medium,,False,15.0,False,False,False,826,,wings,"['orbeetle', 'orbeetle-gmax']",bug,,50.0,50.0
827,nickit,49.0,6,89,50,40,28,28,47,52,nickit,nickit,True,1008,dark,,run-away,unburden,stakeout,50,255,brown,,False,8,fast,,False,15.0,False,False,False,827,,quadruped,['nickit'],ground,,50.0,50.0
828,thievul,159.0,12,199,90,70,58,58,87,92,thievul,thievul,True,1009,dark,,run-away,unburden,stakeout,50,127,brown,nickit,False,8,fast,,False,15.0,False,False,False,828,,quadruped,['thievul'],ground,,50.0,50.0
829,gossifleur,50.0,4,22,10,40,40,60,40,60,gossifleur,gossifleur,True,1010,grass,,cotton-down,regenerator,effect-spore,50,190,green,,False,8,medium,,False,20.0,False,False,False,829,,blob,['gossifleur'],plant,,50.0,50.0
830,eldegoss,161.0,5,25,60,60,50,90,80,120,eldegoss,eldegoss,True,1011,grass,,cotton-down,regenerator,effect-spore,50,75,green,gossifleur,False,8,medium,,False,20.0,False,False,False,830,,blob,['eldegoss'],plant,,50.0,50.0
831,wooloo,122.0,6,60,48,42,40,55,40,45,wooloo,wooloo,True,1012,normal,,fluffy,run-away,bulletproof,50,255,white,,False,8,medium,,False,15.0,False,False,False,831,,quadruped,['wooloo'],ground,,50.0,50.0
832,dubwool,172.0,13,430,88,72,80,100,60,90,dubwool,dubwool,True,1013,normal,,fluffy,steadfast,bulletproof,50,127,white,wooloo,False,8,medium,,False,15.0,False,False,False,832,,quadruped,['dubwool'],ground,,50.0,50.0
833,chewtle,57.0,3,85,44,50,64,50,38,38,chewtle,chewtle,True,1014,water,,strong-jaw,shell-armor,swift-swim,50,255,green,,False,8,medium,,False,20.0,False,False,False,833,,quadruped,['chewtle'],monster,water1,50.0,50.0
834,drednaw,170.0,10,1155,74,90,115,90,48,68,drednaw,drednaw,True,1015,water,rock,strong-jaw,shell-armor,swift-swim,50,75,green,chewtle,False,8,medium,,False,20.0,False,False,False,834,,quadruped,"['drednaw', 'drednaw-gmax']",monster,water1,50.0,50.0
10214,drednaw-gmax,170.0,240,10000,74,90,115,90,48,68,drednaw-gmax,drednaw,False,-1,water,rock,strong-jaw,shell-armor,swift-swim,50,75,green,chewtle,False,8,medium,,False,20.0,False,False,False,834,,quadruped,"['drednaw', 'drednaw-gmax']",monster,water1,50.0,50.0
835,yamper,54.0,3,135,26,59,45,50,40,50,yamper,yamper,True,1016,electric,,ball-fetch,rattled,,50,255,yellow,,False,8,fast,,False,20.0,False,False,False,835,,quadruped,['yamper'],ground,,50.0,50.0
836,boltund,172.0,10,340,121,69,90,60,90,60,boltund,boltund,True,1017,electric,,strong-jaw,competitive,,50,45,yellow,yamper,False,8,fast,,False,20.0,False,False,False,836,,quadruped,['boltund'],ground,,50.0,50.0
837,rolycoly,48.0,3,120,30,30,40,50,40,50,rolycoly,rolycoly,True,1018,rock,,steam-engine,heatproof,flash-fire,50,255,black,,False,8,medium-slow,,False,15.0,False,False,False,837,,ball,['rolycoly'],mineral,,50.0,50.0
838,carkol,144.0,11,780,50,80,60,90,60,70,carkol,carkol,True,1019,rock,fire,steam-engine,flame-body,flash-fire,50,120,black,rolycoly,False,8,medium-slow,,False,15.0,False,False,False,838,,legs,['carkol'],mineral,,50.0,50.0
839,coalossal,255.0,28,3105,30,110,80,120,80,90,coalossal,coalossal,True,1020,rock,fire,steam-engine,flame-body,flash-fire,50,45,black,carkol,False,8,medium-slow,,False,15.0,False,False,False,839,,humanoid,"['coalossal', 'coalossal-gmax']",mineral,,50.0,50.0
10215,coalossal-gmax,255.0,420,10000,30,110,80,120,80,90,coalossal-gmax,coalossal,False,-1,rock,fire,steam-engine,flame-body,flash-fire,50,45,black,carkol,False,8,medium-slow,,False,15.0,False,False,False,839,,humanoid,"['coalossal', 'coalossal-gmax']",mineral,,50.0,50.0
840,applin,52.0,2,5,20,40,40,80,40,40,applin,applin,True,1021,grass,dragon,ripen,gluttony,bulletproof,50,255,green,,False,8,slow-then-very-fast,,False,20.0,False,False,False,840,,squiggle,['applin'],plant,dragon,50.0,50.0
841,flapple,170.0,3,10,70,70,110,80,95,60,flapple,flapple,True,1022,grass,dragon,ripen,gluttony,hustle,50,45,green,applin,False,8,slow-then-very-fast,,False,20.0,False,False,False,841,,wings,"['flapple', 'flapple-gmax']",plant,dragon,50.0,50.0
10216,flapple-gmax,170.0,240,10000,70,70,110,80,95,60,flapple-gmax,flapple,False,-1,grass,dragon,ripen,gluttony,hustle,50,45,green,applin,False,8,slow-then-very-fast,,False,20.0,False,False,False,841,,wings,"['flapple', 'flapple-gmax']",plant,dragon,50.0,50.0
842,appletun,170.0,4,130,30,110,85,80,100,80,appletun,appletun,True,1023,grass,dragon,ripen,gluttony,thick-fat,50,45,green,applin,False,8,slow-then-very-fast,,False,20.0,False,False,False,842,,quadruped,"['appletun', 'appletun-gmax']",plant,dragon,50.0,50.0
10217,appletun-gmax,170.0,240,10000,30,110,85,80,100,80,appletun-gmax,appletun,False,-1,grass,dragon,ripen,gluttony,thick-fat,50,45,green,applin,False,8,slow-then-very-fast,,False,20.0,False,False,False,842,,quadruped,"['appletun', 'appletun-gmax']",plant,dragon,50.0,50.0
843,silicobra,63.0,22,76,46,52,57,75,35,50,silicobra,silicobra,True,1024,ground,,sand-spit,shed-skin,sand-veil,50,255,green,,False,8,medium,,False,20.0,False,False,False,843,,squiggle,['silicobra'],ground,dragon,50.0,50.0
844,sandaconda,179.0,38,655,71,72,107,125,65,70,sandaconda,sandaconda,True,1025,ground,,sand-spit,shed-skin,sand-veil,50,120,green,silicobra,False,8,medium,,False,20.0,False,False,False,844,,squiggle,"['sandaconda', 'sandaconda-gmax']",ground,dragon,50.0,50.0
10218,sandaconda-gmax,179.0,220,10000,71,72,107,125,65,70,sandaconda-gmax,sandaconda,False,-1,ground,,sand-spit,shed-skin,sand-veil,50,120,green,silicobra,False,8,medium,,False,20.0,False,False,False,844,,squiggle,"['sandaconda', 'sandaconda-gmax']",ground,dragon,50.0,50.0
